,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,decision,match
7766,female,24.0,23.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,5.0,9.0,9.0,8.0,7.0,7.0,1,0
7767,female,24.0,29.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,0,0
7768,female,24.0,22.0,European,Asian,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,1,0
7769,female,24.0,32.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,1,0
7770,female,24.0,22.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,6.0,9.0,8.0,8.0,8.0,8.0,1,0
7771,female,24.0,24.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,9.0,6.0,6.0,0,0
7772,female,24.0,23.0,European,Asian,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,4.0,7.0,6.0,5.0,0,0
7773,female,24.0,23.0,European,Asian,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,0,0
7774,female,24.0,24.0,European,Asian,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,0,0
7775,female,24.0,23.0,European,Asian,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,0,0
7777,female,24.0,30.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,1,0
7778,female,24.0,30.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,1,0
7779,female,24.0,30.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,0,0
7780,female,24.0,28.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,0,0
7781,female,24.0,30.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,6.0,4.0,7.0,6.0,5.0,0,0
7782,female,24.0,27.0,European,Black,0,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,1,0
7783,female,24.0,25.0,European,European,1,2.0,8.0,Public Health,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,0,0
7784,female,26.0,25.0,Latino,Asian,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,4.0,3.0,9.0,4.0,9.0,5.0,9.0,1,0
7788,female,26.0,23.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,6.0,3.0,9.0,5.0,9.0,5.0,7.0,1,0
7791,female,26.0,32.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,5.0,7.0,9.0,9.0,9.0,4.0,7.0,1,0
7792,female,26.0,22.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,7.0,4.0,6.0,7.0,7.0,5.0,5.0,1,0
7793,female,26.0,24.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,3.0,7.0,8.0,5.0,9.0,5.0,7.0,0,0
7795,female,26.0,23.0,Latino,Asian,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,7.0,5.0,3.0,3.0,7.0,5.0,7.0,1,1
7796,female,26.0,24.0,Latino,Asian,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,2.0,6.0,6.0,3.0,7.0,3.0,4.0,0,0
7797,female,26.0,23.0,Latino,Asian,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,5.0,2.0,6.0,3.0,2.0,3.0,4.0,0,0
7801,female,26.0,30.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,7.0,5.0,8.0,5.0,4.0,1,0
7802,female,26.0,28.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,8.0,10.0,5.0,5.0,7.0,1,0
7803,female,26.0,30.0,Latino,European,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,5.0,5.0,5.0,3.0,7.0,2.0,2.0,0,0
7804,female,26.0,27.0,Latino,Black,0,5.0,2.0,Social Work,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,8.0,6.0,9.0,8.0,8.0,1,0
7806,female,24.0,25.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,8.0,9.0,3.0,8.0,2.0,4.0,0,0
7807,female,24.0,26.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,7.0,8.0,3.0,8.0,2.0,4.0,0,0
7808,female,24.0,26.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,3.0,3.0,5.0,3.0,6.0,2.0,3.0,0,0
7809,female,24.0,24.0,Other,Other,1,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,6.0,8.0,3.0,5.0,2.0,3.0,0,0
7810,female,24.0,23.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,7.0,7.0,9.0,7.0,8.0,4.0,6.0,0,0
7811,female,24.0,29.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,0,0
7812,female,24.0,22.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,8.0,6.0,8.0,3.0,3.0,0,0
7813,female,24.0,32.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,6.0,6.0,8.0,9.0,8.0,5.0,4.0,0,0
7814,female,24.0,22.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,8.0,8.0,8.0,2.0,7.0,0,0
7815,female,24.0,24.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,3.0,5.0,6.0,2.0,8.0,1.0,2.0,0,0
7816,female,24.0,23.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,3.0,7.0,7.0,2.0,8.0,2.0,5.0,0,0
7817,female,24.0,23.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,8.0,2.0,7.0,2.0,1.0,0,0
7818,female,24.0,24.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,5.0,6.0,8.0,5.0,8.0,2.0,4.0,0,0
7819,female,24.0,23.0,Other,Asian,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,5.0,4.0,8.0,5.0,9.0,2.0,5.0,0,0
7821,female,24.0,30.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,6.0,5.0,8.0,8.0,7.0,2.0,6.0,0,0
7822,female,24.0,30.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,6.0,4.0,5.0,3.0,4.0,0,0
7823,female,24.0,30.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,7.0,5.0,8.0,6.0,8.0,2.0,5.0,0,0
7824,female,24.0,28.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,6.0,7.0,7.0,8.0,4.0,6.0,0,0
7825,female,24.0,30.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,5.0,4.0,7.0,2.0,4.0,0,0
7826,female,24.0,27.0,Other,Black,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,7.0,7.0,8.0,8.0,8.0,4.0,8.0,0,0
7827,female,24.0,25.0,Other,European,0,5.0,5.0,Social Work,50.0,20.0,10.0,5.0,10.0,5.0,6.0,3.0,7.0,3.0,7.0,2.0,2.0,0,0
7850,female,22.0,25.0,Asian,Asian,1,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,1,0
7851,female,22.0,26.0,Asian,Asian,1,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,5.0,4.0,5.0,4.0,6.0,1,1
7852,female,22.0,26.0,Asian,European,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,7.0,6.0,5.0,5.0,5.0,4.0,5.0,0,0
7855,female,22.0,29.0,Asian,European,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,4.0,6.0,6.0,5.0,4.0,4.0,0,0
7860,female,22.0,23.0,Asian,Asian,1,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,6.0,6.0,5.0,8.0,7.0,1,0
7862,female,22.0,24.0,Asian,Asian,1,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,1,0
7866,female,22.0,30.0,Asian,European,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1,0
7867,female,22.0,30.0,Asian,European,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,6.0,7.0,7.0,5.0,5.0,5.0,7.0,1,0
7869,female,22.0,30.0,Asian,European,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,0,0
7870,female,22.0,27.0,Asian,Black,0,4.0,1.0,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,5.0,4.0,4.0,4.0,5.0,1,0
7872,female,22.0,25.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,8.0,7.0,7.0,5.0,6.0,1,0
7873,female,22.0,26.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,7.0,7.0,8.0,5.0,5.0,0,0
7875,female,22.0,24.0,Asian,Other,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,1,1
7877,female,22.0,29.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,1,0
7878,female,22.0,22.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,1,0
7879,female,22.0,32.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,9.0,9.0,8.0,10.0,8.0,7.0,8.0,1,0
7880,female,22.0,22.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,8.0,8.0,8.0,9.0,9.0,7.0,7.0,1,0
7881,female,22.0,24.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,8.0,8.0,7.0,6.0,7.0,1,0
7882,female,22.0,23.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,1,0
7883,female,22.0,23.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,1,0
7884,female,22.0,24.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,8.0,7.0,6.0,7.0,1,0
7885,female,22.0,23.0,Asian,Asian,1,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,1,1
7886,female,22.0,24.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,1,0
7887,female,22.0,30.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,7.0,7.0,9.0,8.0,1,0
7888,female,22.0,30.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,6.0,6.0,7.0,5.0,6.0,0,0
7889,female,22.0,30.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,7.0,8.0,6.0,7.0,5.0,7.0,0,0
7890,female,22.0,28.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,1,0
7891,female,22.0,30.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,8.0,8.0,7.0,6.0,5.0,0,0
7892,female,22.0,27.0,Asian,Black,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,7.0,6.0,6.0,6.0,5.0,0,0
7893,female,22.0,25.0,Asian,European,0,1.0,1.0,Mechanical Engineering,20.0,20.0,10.0,15.0,5.0,30.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,1,0
7894,male,25.0,28.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,7.0,10.0,10.0,10.0,10.0,8.0,7.0,1,0
7895,male,25.0,26.0,Asian,Latino,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,10.0,5.0,5.0,5.0,7.0,8.0,1.0,0,0
7896,male,25.0,23.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,8.0,10.0,5.0,5.0,0,0
7898,male,25.0,23.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,10.0,5.0,10.0,1.0,3.0,0,0
7899,male,25.0,23.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,8.0,10.0,5.0,5.0,0,0
7900,male,25.0,23.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,7.0,10.0,10.0,5.0,5.0,4.0,5.0,0,0
7901,male,25.0,27.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,10.0,10.0,10.0,5.0,5.0,1,0
7902,male,25.0,30.0,Asian,Latino,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0,0
7903,male,25.0,23.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,10.0,1.0,5.0,0,0
7904,male,25.0,26.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,8.0,8.0,3.0,8.0,1.0,4.0,0,0
7905,male,25.0,28.0,Asian,Other,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,10.0,5.0,5.0,1,0
7906,male,25.0,26.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,0,0
7907,male,25.0,22.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,0,0
7908,male,25.0,27.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,5.0,1.0,1.0,1.0,4.0,0,0
7909,male,25.0,25.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,3.0,4.0,1,1
7910,male,25.0,24.0,Asian,European,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,8.0,5.0,5.0,5.0,3.0,0,0
7911,male,25.0,26.0,Asian,Latino,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,5.0,5.0,0,0
7912,male,25.0,24.0,Asian,Other,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0,0
7913,male,25.0,29.0,Asian,Latino,0,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,0,0
7914,male,25.0,22.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,10.0,8.0,3.0,0,0
7915,male,25.0,22.0,Asian,Asian,1,5.0,1.0,ELECTRICAL ENGINEERING,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,1.0,3.0,0,0
7917,male,26.0,26.0,Asian,Latino,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,7.0,7.0,5.0,5.0,6.0,0,0
7918,male,26.0,23.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,6.0,7.0,6.0,5.0,8.0,7.0,0,0
7921,male,26.0,23.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,8.0,8.0,8.0,5.0,6.0,7.0,1,0
7922,male,26.0,23.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,6.0,5.0,6.0,4.0,2.0,5.0,0,0
7923,male,26.0,27.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,4.0,7.0,3.0,5.0,3.0,4.0,0,0
7924,male,26.0,30.0,Asian,Latino,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,0,0
7925,male,26.0,23.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,7.0,7.0,7.0,5.0,7.0,1,0
7926,male,26.0,26.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,7.0,7.0,8.0,9.0,8.0,1,0
7927,male,26.0,28.0,Asian,Other,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,1,0
7928,male,26.0,26.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,1,0
7929,male,26.0,22.0,Asian,European,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,8.0,8.0,8.0,7.0,8.0,5.0,7.0,1,0
7930,male,26.0,27.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,8.0,9.0,7.0,8.0,9.0,8.0,1,1
7931,male,26.0,25.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,9.0,8.0,8.0,6.0,5.0,8.0,1,1
7933,male,26.0,26.0,Asian,Latino,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,8.0,7.0,6.0,5.0,7.0,1,0
7934,male,26.0,24.0,Asian,Other,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,7.0,1,0
7935,male,26.0,29.0,Asian,Latino,0,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,4.0,7.0,7.0,7.0,6.0,6.0,7.0,1,0
7936,male,26.0,22.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,1,1
7937,male,26.0,22.0,Asian,Asian,1,8.0,3.0,Electrical Engineering,25.0,20.0,20.0,20.0,5.0,10.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,1,0
7939,male,26.0,26.0,European,Latino,0,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,9.0,9.0,10.0,9.0,9.0,7.0,10.0,1,1
7942,male,26.0,23.0,European,European,1,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,7.0,8.0,8.0,8.0,6.0,5.0,7.0,1,1
7943,male,26.0,23.0,European,European,1,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,5.0,7.0,7.0,6.0,9.0,3.0,5.0,0,0
7951,male,26.0,22.0,European,European,1,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,6.0,9.0,9.0,8.0,10.0,4.0,7.0,0,0
7955,male,26.0,26.0,European,Latino,0,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,5.0,7.0,7.0,7.0,6.0,5.0,7.0,0,0
7956,male,26.0,24.0,European,Other,0,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,6.0,8.0,8.0,7.0,7.0,4.0,6.0,0,0
7958,male,26.0,22.0,European,Asian,0,1.0,1.0,Engineering,25.0,25.0,25.0,13.0,12.0,0.0,4.0,10.0,9.0,7.0,6.0,4.0,7.0,0,0
7960,male,24.0,28.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,1,0
7961,male,24.0,26.0,Other,Latino,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,8.0,9.0,8.0,1,0
7962,male,24.0,23.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,1,1
7964,male,24.0,23.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,1,0
7965,male,24.0,23.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,1,0
7966,male,24.0,23.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,1,0
7967,male,24.0,27.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,8.0,8.0,7.0,8.0,9.0,1,0
7968,male,24.0,30.0,Other,Latino,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,0
7969,male,24.0,23.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,1,0
7970,male,24.0,26.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,1,0
7971,male,24.0,28.0,Other,Other,1,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,1,0
7972,male,24.0,26.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,9.0,9.0,8.0,9.0,9.0,9.0,7.0,1,1
7974,male,24.0,27.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,0
7975,male,24.0,25.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,1,1
7976,male,24.0,24.0,Other,European,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,0,0
7977,male,24.0,26.0,Other,Latino,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,1,1
7978,male,24.0,24.0,Other,Other,1,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,5.0,6.0,5.0,7.0,5.0,6.0,6.0,0,0
7979,male,24.0,29.0,Other,Latino,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,1,0
7980,male,24.0,22.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,1
7981,male,24.0,22.0,Other,Asian,0,1.0,1.0,electrical engineering,30.0,30.0,30.0,5.0,2.0,3.0,6.0,6.0,6.0,7.0,5.0,7.0,8.0,1,1
7982,male,23.0,28.0,European,Asian,0,5.0,6.0,Biochemistry,23.0,14.0,19.0,16.0,10.0,18.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,1,1
7983,male,23.0,26.0,European,Latino,0,5.0,6.0,Biochemistry,23.0,14.0,19.0,16.0,10.0,18.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,1,0
